Fecha,Semana,Patron,Polar,Categoria_polar,Ecuatorial,Categoria_ecuatorial,Peso,Categoria_peso
13/01/2022,2,Antillano,6.6,Bajo,5.1,Bajo,88.04,Bajo
13/01/2022,2,Antillano,6.4,Bajo,4.85,Bajo,77.81,Bajo
13/01/2022,2,Antillano,7,Bajo,5.28,Bajo,100.09,Bajo
13/01/2022,2,Antillano,6.7,Bajo,4.7,Bajo,77.81,Bajo
13/01/2022,2,Antillano,7.8,Medio,5.9,Medio,137.66,Medio
13/01/2022,2,Antillano,6.45,Bajo,5.3,Bajo,93.15,Bajo
13/01/2022,2,Antillano,6.7,Bajo,5.6,Medio,107.30,Bajo
13/01/2022,2,Antillano,5.65,Bajo,4.85,Bajo,68.64,Bajo
13/01/2022,2,Antillano,6.05,Bajo,5.2,Bajo,83.94,Bajo
13/01/2022,2,Antillano,5.9,Bajo,4.9,Bajo,73.29,Bajo
13/01/2022,2,Antillano,6.35,Bajo,5.4,Bajo,94.75,Bajo
13/01/2022,2,Antillano,6,Bajo,5,Bajo,77.43,Bajo
13/01/2022,2,Antillano,5.95,Bajo,5,Bajo,76.73,Bajo
13/01/2022,2,Antillano,7.55,Medio,6,Medio,136.65,Medio
13/01/2022,2,Antillano,7.8,Medio,5.75,Medio,131.64,Medio
13/01/2022,2,Antillano,6,Bajo,5,Bajo,77.43,Bajo
13/01/2022,2,Antillano,8.6,Medio,5.95,Medio,150.72,Medio
13/01/2022,2,Antillano,8.18,Medio,6.05,Medio,151.97,Medio
13/01/2022,2,Antillano,8.61,Medio,6.35,Medio,175.45,Medio
13/01/2022,2,Antillano,8.15,Medio,5.7,Medio,131.54,Medio
13/01/2022,2,Antillano,7.7,Medio,5.7,Medio,127.72,Medio
13/01/2022,2,Antillano,7.25,Bajo,5.5,Medio,111.93,Bajo
13/01/2022,2,Antillano,7.11,Bajo,5.9,Medio,125.87,Bajo
13/01/2022,2,Antillano,7.38,Bajo,5.85,Medio,127.33,Medio
13/01/2022,2,Antillano,6.75,Bajo,5.4,Bajo,101.32,Bajo
13/01/2022,2,Antillano,6.95,Bajo,5.8,Medio,119.03,Bajo
13/01/2022,2,Antillano,6.55,Bajo,5.2,Bajo,90.34,Bajo
13/01/2022,2,Antillano,7.22,Bajo,5.4,Bajo,107.88,Bajo
13/01/2022,2,Antillano,8,Medio,6.25,Medio,156.80,Medio
13/01/2022,2,Antillano,5.75,Bajo,4.8,Bajo,68.64,Bajo
13/01/2022,2,Antillano,5.81,Bajo,4.65,Bajo,65.56,Bajo
13/01/2022,2,Antillano,6.15,Bajo,4.95,Bajo,78.14,Bajo
13/01/2022,2,Antillano,5.6,Bajo,4.7,Bajo,64.19,Bajo
13/01/2022,2,Antillano,7,Bajo,5.8,Medio,119.96,Bajo
13/01/2022,2,Antillano,7.8,Medio,5.9,Medio,137.66,Medio
13/01/2022,2,Antillano,8.8,Medio,6.8,Medio,202.77,Medio
13/01/2022,2,Antillano,8.15,Medio,6.35,Medio,164.69,Medio
13/01/2022,2,Antillano,8,Medio,6.15,Medio,152.41,Medio
13/01/2022,2,Antillano,7.8,Medio,6.1,Medio,145.97,Medio
13/01/2022,2,Antillano,5.6,Bajo,4.36,Bajo,55.40,Bajo
13/01/2022,2,Antillano,8.8,Medio,6.5,Medio,187.41,Medio
13/01/2022,2,Antillano,8.5,Medio,5.8,Medio,142.44,Medio
13/01/2022,2,Antillano,6.8,Bajo,5.5,Medio,105.57,Bajo
13/01/2022,2,Antillano,6.25,Bajo,4.6,Bajo,69.05,Bajo
13/01/2022,2,Antillano,8.95,Medio,6.15,Medio,167.08,Medio
13/01/2022,2,Antillano,9.75,Alto,6.6,Medio,208.35,Medio
13/01/2022,2,Antillano,8.05,Medio,5.9,Medio,142.82,Medio
13/01/2022,2,Antillano,8.55,Medio,6.3,Medio,171.66,Medio
13/01/2022,2,Antillano,8.15,Medio,6.1,Medio,153.50,Medio
13/01/2022,2,Antillano,7.8,Medio,5.8,Medio,133.63,Medio
13/01/2022,2,Antillano,7.7,Medio,5.42,Bajo,117.16,Bajo
13/01/2022,2,Antillano,7.6,Medio,5.3,Bajo,107.14,Bajo
13/01/2022,2,Antillano,7.8,Medio,5.5,Medio,121.99,Bajo
13/01/2022,2,Antillano,7.9,Medio,5.9,Medio,139.71,Medio
13/01/2022,2,Antillano,7.85,Medio,5.65,Medio,128.69,Medio
13/01/2022,2,Antillano,9.2,Medio,6,Medio,165.96,Medio
13/01/2022,2,Antillano,5.92,Bajo,4.5,Bajo,62.40,Bajo
13/01/2022,2,Antillano,5.45,Bajo,4.3,Bajo,52.42,Bajo
13/01/2022,2,Antillano,10.15,Alto,6.4,Medio,208.35,Medio
13/01/2022,2,Antillano,7.4,Bajo,5.55,Medio,116.43,Bajo
13/01/2022,2,Antillano,6.85,Bajo,5.5,Medio,106.43,Bajo
13/01/2022,2,Antillano,7.35,Bajo,5.3,Bajo,106.67,Bajo
13/01/2022,2,Antillano,8.21,Medio,5.85,Medio,144.07,Medio
13/01/2022,2,Antillano,8.4,Medio,6.2,Medio,163.55,Medio
13/01/2022,2,Antillano,7.3,Bajo,5.35,Bajo,107.54,Bajo
13/01/2022,2,Antillano,6.8,Bajo,5.12,Bajo,91.73,Bajo
13/01/2022,2,Antillano,6.9,Bajo,5.12,Bajo,93.30,Bajo
13/01/2022,2,Antillano,7.55,Medio,5.6,Medio,121.05,Bajo
13/01/2022,2,Antillano,6.1,Bajo,5,Bajo,78.85,Bajo
13/01/2022,2,Antillano,7.55,Medio,5.9,Medio,132.63,Medio
13/01/2022,2,Antillano,6.1,Bajo,4.95,Bajo,77.43,Bajo
13/01/2022,2,Antillano,6.6,Bajo,4.9,Bajo,82.09,Bajo
13/01/2022,2,Antillano,6.75,Bajo,5.2,Bajo,93.46,Bajo
13/01/2022,2,Antillano,6.55,Bajo,5.1,Bajo,87.28,Bajo
13/01/2022,2,Antillano,5.3,Bajo,4.4,Bajo,53.62,Bajo
13/01/2022,2,Antillano,5.9,Bajo,4.5,Bajo,62.16,Bajo
13/01/2022,2,Antillano,6.4,Bajo,4.95,Bajo,80.65,Bajo
13/01/2022,2,Antillano,6.5,Bajo,4.85,Bajo,79.22,Bajo
13/01/2022,2,Antillano,7,Bajo,5.1,Bajo,94.25,Bajo
13/01/2022,2,Antillano,5.11,Bajo,4.1,Bajo,45.34,Bajo
13/01/2022,2,Antillano,5.47,Bajo,4.7,Bajo,62.58,Bajo
13/01/2022,2,Antillano,6,Bajo,4.6,Bajo,65.86,Bajo
13/01/2022,2,Antillano,5.55,Bajo,4.5,Bajo,58.75,Bajo
13/01/2022,2,Antillano,6.5,Bajo,4.85,Bajo,79.22,Bajo
13/01/2022,2,Antillano,5.8,Bajo,4.15,Bajo,52.97,Bajo
13/01/2022,2,Antillano,5.8,Bajo,4.8,Bajo,69.29,Bajo
13/01/2022,2,Antillano,5.15,Bajo,4.4,Bajo,51.98,Bajo
13/01/2022,2,Antillano,5.75,Bajo,4.45,Bajo,59.18,Bajo
13/01/2022,2,Antillano,6.3,Bajo,4.7,Bajo,72.34,Bajo
13/01/2022,2,Antillano,7.45,Medio,5.45,Bajo,113.71,Bajo
13/01/2022,2,Antillano,5.55,Bajo,4.5,Bajo,58.75,Bajo
13/01/2022,2,Antillano,5.95,Bajo,4.7,Bajo,67.76,Bajo
13/01/2022,2,Antillano,5.9,Bajo,4.8,Bajo,70.61,Bajo
13/01/2022,2,Antillano,6.45,Bajo,5,Bajo,82.82,Bajo
13/01/2022,2,Antillano,6.68,Bajo,5.06,Bajo,88.04,Bajo
13/01/2022,2,Antillano,6.3,Bajo,4.7,Bajo,72.34,Bajo
13/01/2022,2,Antillano,5.75,Bajo,4.75,Bajo,67.35,Bajo
13/01/2022,2,Antillano,6.8,Bajo,4.75,Bajo,78.09,Bajo
13/01/2022,2,Antillano,6.12,Bajo,4.71,Bajo,70.22,Bajo
13/01/2022,2,Antillano,7.45,Medio,6.35,Medio,151.40,Medio
13/01/2022,2,Antillano,8.7,Medio,6,Medio,154.98,Medio
13/01/2022,2,Antillano,8.15,Medio,5.8,Medio,140.74,Medio
13/01/2022,2,Antillano,6.85,Bajo,5.55,Medio,108.18,Bajo
13/01/2022,2,Antillano,6.32,Bajo,5.2,Bajo,88.01,Bajo
13/01/2022,2,Antillano,6.3,Bajo,4.75,Bajo,73.68,Bajo
13/01/2022,2,Antillano,5.5,Bajo,4.3,Bajo,52.97,Bajo
13/01/2022,2,Antillano,6.2,Bajo,4.7,Bajo,71.01,Bajo
13/01/2022,2,Antillano,6.2,Bajo,4.35,Bajo,62.16,Bajo
13/01/2022,2,Antillano,6.55,Bajo,4.85,Bajo,79.94,Bajo
03/02/2022,5,Antillano,7.7,Medio,6.42,Medio,160.07,Medio
03/02/2022,5,Antillano,10.22,Alto,7.28,Alto,271.75,Alto
03/02/2022,5,Antillano,8.73,Medio,7.13,Alto,222.12,Medio
03/02/2022,5,Antillano,8.9,Medio,6.47,Medio,188.41,Medio
03/02/2022,5,Antillano,8.96,Medio,6.5,Medio,191.43,Medio
03/02/2022,5,Antillano,8.85,Medio,6.43,Medio,185.18,Medio
03/02/2022,5,Antillano,8.12,Medio,6.25,Medio,159.48,Medio
03/02/2022,5,Antillano,6.81,Bajo,5.59,Medio,108.88,Bajo
03/02/2022,5,Antillano,7.5,Medio,5.91,Medio,132.04,Medio
03/02/2022,5,Antillano,7.01,Bajo,6,Medio,127.81,Medio
03/02/2022,5,Antillano,9.11,Medio,6.4,Medio,190.17,Medio
03/02/2022,5,Antillano,7.61,Medio,6,Medio,137.87,Medio
03/02/2022,5,Antillano,7.46,Medio,5.65,Medio,121.24,Bajo
03/02/2022,5,Antillano,8.13,Medio,5.98,Medio,147.88,Medio
03/02/2022,5,Antillano,10.3,Alto,7.1,Alto,251.31,Alto
03/02/2022,5,Antillano,8.3,Medio,6.68,Medio,186.79,Medio
03/02/2022,5,Antillano,8.3,Medio,6.51,Medio,175.69,Medio
03/02/2022,5,Antillano,6.51,Bajo,5.34,Bajo,95.39,Bajo
03/02/2022,5,Antillano,8.11,Medio,6.63,Medio,179.61,Medio
03/02/2022,5,Antillano,7.73,Medio,5.8,Medio,132.23,Medio
03/02/2022,5,Antillano,9.83,Alto,6.8,Medio,221.10,Medio
03/02/2022,5,Antillano,9.2,Medio,6.1,Medio,170.49,Medio
03/02/2022,5,Antillano,10.3,Alto,6.85,Medio,236.88,Alto
03/02/2022,5,Antillano,7.35,Bajo,5.78,Medio,124.07,Bajo
03/02/2022,5,Antillano,9.02,Medio,6.61,Medio,198.59,Medio
03/02/2022,5,Antillano,9.6,Alto,6.8,Medio,224.49,Medio
03/02/2022,5,Antillano,9.02,Medio,6.86,Medio,211.82,Medio
03/02/2022,5,Antillano,9.3,Medio,6.91,Medio,222.25,Medio
03/02/2022,5,Antillano,9.74,Alto,7.31,Alto,258.61,Alto
03/02/2022,5,Antillano,10.3,Alto,6.49,Medio,217.06,Medio
03/02/2022,5,Antillano,9.67,Alto,6.3,Medio,191.13,Medio
03/02/2022,5,Antillano,9.28,Medio,6.69,Medio,209.67,Medio
03/02/2022,5,Antillano,8,Medio,5.59,Medio,124.53,Bajo
03/02/2022,5,Antillano,9.6,Alto,6.57,Medio,202.93,Medio
03/02/2022,5,Antillano,9.8,Alto,6.37,Medio,197.86,Medio
03/02/2022,5,Antillano,8.28,Medio,6.18,Medio,159.93,Medio
03/02/2022,5,Antillano,9.59,Alto,6.69,Medio,208.88,Medio
03/02/2022,5,Antillano,8.6,Medio,6.33,Medio,174.26,Medio
03/02/2022,5,Antillano,8.77,Medio,6.18,Medio,171.19,Medio
03/02/2022,5,Antillano,9.26,Medio,6.3,Medio,181.21,Medio
03/02/2022,5,Antillano,7.89,Medio,5.64,Medio,129.08,Medio
03/02/2022,5,Antillano,7.94,Medio,6.24,Medio,155.04,Medio
03/02/2022,5,Antillano,9.7,Alto,6.99,Medio,238.22,Alto
03/02/2022,5,Antillano,9.52,Alto,6.95,Medio,230.72,Alto
03/02/2022,5,Antillano,9.63,Alto,6.65,Medio,207.83,Medio
03/02/2022,5,Antillano,8.36,Medio,5.73,Medio,136.82,Medio
03/02/2022,5,Antillano,9.18,Medio,6.02,Medio,166.41,Medio
03/02/2022,5,Antillano,8.64,Medio,6.12,Medio,165.38,Medio
03/02/2022,5,Antillano,9.28,Medio,6.46,Medio,189.42,Medio
03/02/2022,5,Antillano,8.93,Medio,6.21,Medio,169.35,Medio
03/02/2022,5,Antillano,8.4,Medio,6.2,Medio,163.55,Medio
03/02/2022,5,Antillano,7.75,Medio,6.12,Medio,145.76,Medio
03/02/2022,5,Antillano,7.83,Medio,6.04,Medio,144.07,Medio
03/02/2022,5,Antillano,8.34,Medio,6.24,Medio,164.01,Medio
03/02/2022,5,Antillano,8.82,Medio,6.7,Medio,198.08,Medio
03/02/2022,5,Antillano,8.21,Medio,6.04,Medio,152.19,Medio
03/02/2022,5,Antillano,6.61,Bajo,5.81,Medio,113.16,Bajo
03/02/2022,5,Antillano,7.92,Medio,6.61,Medio,174.05,Medio
03/02/2022,5,Antillano,7.11,Bajo,6.08,Medio,132.96,Medio
03/02/2022,5,Antillano,8.4,Medio,6.88,Medio,199.60,Medio
03/02/2022,5,Antillano,7.1,Bajo,5.3,Bajo,102.42,Bajo
03/02/2022,5,Antillano,7.4,Bajo,5.75,Medio,123.88,Bajo
03/02/2022,5,Antillano,6.81,Bajo,5.8,Medio,116.44,Bajo
03/02/2022,5,Antillano,7.25,Bajo,5.62,Medio,116.25,Bajo
03/02/2022,5,Antillano,8.67,Medio,6.52,Medio,185.18,Medio
03/02/2022,5,Antillano,9.32,Medio,6.39,Medio,186.98,Medio
03/02/2022,5,Antillano,7.51,Medio,5.86,Medio,130.26,Medio
03/02/2022,5,Antillano,10.14,Alto,6.9,Medio,235.18,Alto
03/02/2022,5,Antillano,7.3,Bajo,5.67,Medio,119.00,Bajo
03/02/2022,5,Antillano,7.11,Bajo,5.3,Bajo,102.59,Bajo
03/02/2022,5,Antillano,8.36,Medio,6.31,Medio,167.69,Medio
03/02/2022,5,Antillano,7.83,Medio,6.32,Medio,158.49,Medio
03/02/2022,5,Antillano,8.08,Medio,6.31,Medio,161.28,Medio
03/02/2022,5,Antillano,8.25,Medio,5.95,Medio,149.17,Medio
03/02/2022,5,Antillano,7.22,Bajo,5.29,Bajo,104.11,Bajo
03/02/2022,5,Antillano,10.5,Alto,6.72,Medio,235.18,Alto
03/02/2022,5,Antillano,9.42,Alto,6.75,Medio,216.72,Medio
03/02/2022,5,Antillano,10.19,Alto,6.86,Medio,234.34,Alto
03/02/2022,5,Antillano,9.5,Alto,6.64,Medio,203.96,Medio
03/02/2022,5,Antillano,6.97,Bajo,5.35,Bajo,101.92,Bajo
03/02/2022,5,Antillano,7.9,Medio,5.91,Medio,140.12,Medio
03/02/2022,5,Antillano,7.1,Bajo,5.5,Medio,109.28,Bajo
03/02/2022,5,Antillano,8.32,Medio,6.03,Medio,154.16,Medio
03/02/2022,5,Antillano,7.9,Medio,5.63,Medio,128.89,Medio
03/02/2022,5,Antillano,7.24,Bajo,5.73,Medio,120.12,Bajo
03/02/2022,5,Antillano,8.37,Medio,5.82,Medio,140.62,Medio
03/02/2022,5,Antillano,9.4,Alto,6.63,Medio,209.67,Medio
03/02/2022,5,Antillano,9.4,Alto,6.42,Medio,190.40,Medio
03/02/2022,5,Antillano,8.66,Medio,6.27,Medio,172.84,Medio
03/02/2022,5,Antillano,8,Medio,6.1,Medio,150.24,Medio
03/02/2022,5,Antillano,8,Medio,6.17,Medio,153.28,Medio
03/02/2022,5,Antillano,7.18,Bajo,5.48,Medio,109.98,Bajo
03/02/2022,5,Antillano,7.83,Medio,6.03,Medio,143.65,Medio
03/02/2022,5,Antillano,7.47,Medio,5.8,Medio,127.14,Medio
03/02/2022,5,Antillano,9.47,Alto,6.28,Medio,185.28,Medio
03/02/2022,5,Antillano,9.2,Medio,6.41,Medio,185.04,Medio
03/02/2022,5,Antillano,9.47,Alto,6.14,Medio,178.61,Medio
03/02/2022,5,Antillano,9.4,Alto,6.25,Medio,182.17,Medio
03/02/2022,5,Antillano,8.6,Medio,5.8,Medio,144.48,Medio
03/02/2022,5,Antillano,8.03,Medio,6.2,Medio,155.26,Medio
03/02/2022,5,Antillano,8.38,Medio,6.41,Medio,172.84,Medio
03/02/2022,5,Antillano,8.68,Medio,6.39,Medio,179.06,Medio
03/02/2022,5,Antillano,8.2,Medio,6.03,Medio,151.54,Medio
03/02/2022,5,Antillano,7.81,Medio,5.92,Medio,138.68,Medio
03/02/2022,5,Antillano,8.1,Medio,5.9,Medio,143.86,Medio
03/02/2022,5,Antillano,8.92,Medio,6.3,Medio,180.52,Medio
03/02/2022,5,Antillano,8.7,Medio,6.04,Medio,156.70,Medio
03/02/2022,5,Antillano,8.3,Medio,5.9,Medio,148.09,Medio
03/02/2022,5,Antillano,8.4,Medio,5.92,Medio,151.11,Medio
03/02/2022,5,Antillano,9.32,Medio,6.9,Medio,222.25,Medio
03/02/2022,5,Antillano,9.5,Alto,6.9,Medio,227.30,Medio
03/02/2022,5,Antillano,9.9,Alto,6.63,Medio,213.87,Medio
03/02/2022,5,Antillano,9.25,Medio,6.61,Medio,204.61,Medio
03/02/2022,5,Antillano,8.53,Medio,6.7,Medio,190.67,Medio
03/02/2022,5,Antillano,9.84,Alto,7.1,Alto,248.88,Alto
03/02/2022,5,Antillano,9.21,Medio,6.71,Medio,208.86,Medio
03/02/2022,5,Antillano,8.93,Medio,6.3,Medio,180.76,Medio
03/02/2022,5,Antillano,9,Medio,6.44,Medio,189.41,Medio
03/02/2022,5,Antillano,7.83,Medio,6.13,Medio,147.88,Medio
03/02/2022,5,Antillano,9.43,Alto,6.6,Medio,200.13,Medio
03/02/2022,5,Antillano,8.76,Medio,6.13,Medio,161.95,Medio
03/02/2022,5,Antillano,7.32,Bajo,5.76,Medio,122.74,Bajo
03/02/2022,5,Antillano,7.9,Medio,5.92,Medio,140.53,Medio
03/02/2022,5,Antillano,9.41,Alto,6.43,Medio,191.13,Medio
03/02/2022,5,Antillano,9.21,Medio,6.21,Medio,175.80,Medio
03/02/2022,5,Antillano,9.42,Alto,6.75,Medio,216.72,Medio
03/02/2022,5,Antillano,9.51,Alto,7.05,Alto,236.19,Alto
03/02/2022,5,Antillano,9.04,Medio,6.46,Medio,191.43,Medio
03/02/2022,5,Antillano,8.3,Medio,5.81,Medio,138.81,Medio
03/02/2022,5,Antillano,8.95,Medio,5.93,Medio,157.35,Medio
03/02/2022,5,Antillano,9.45,Alto,6.77,Medio,218.64,Medio
03/02/2022,5,Antillano,10.67,Alto,7.2,Alto,268.45,Alto
03/02/2022,5,Antillano,9.5,Alto,6.76,Medio,219.47,Medio
03/02/2022,5,Antillano,9.4,Alto,6.67,Medio,211.82,Medio
03/02/2022,5,Antillano,8.56,Medio,6.43,Medio,178.09,Medio
03/02/2022,5,Antillano,8.63,Medio,6.53,Medio,184.68,Medio
03/02/2022,5,Antillano,7.92,Medio,5.4,Bajo,116.15,Bajo
03/02/2022,5,Antillano,7.33,Bajo,5.45,Bajo,111.57,Bajo
03/02/2022,5,Antillano,7.21,Bajo,5.62,Medio,115.52,Bajo
03/02/2022,5,Antillano,9.38,Alto,6.5,Medio,193.85,Medio
03/02/2022,5,Antillano,9.5,Alto,6.77,Medio,220.03,Medio
03/02/2022,5,Antillano,8.09,Medio,6.8,Medio,187.54,Medio
03/02/2022,5,Antillano,7.93,Medio,6.21,Medio,153.50,Medio
03/02/2022,5,Antillano,10.35,Alto,6.87,Medio,239.44,Alto
03/02/2022,5,Antillano,10.8,Alto,6.67,Medio,240.86,Alto
03/02/2022,5,Antillano,8,Medio,6.6,Medio,175.49,Medio
03/02/2022,5,Antillano,8.32,Medio,5.86,Medio,146.82,Medio
03/02/2022,5,Antillano,8.38,Medio,6.43,Medio,173.79,Medio
03/02/2022,5,Antillano,8.86,Medio,6.7,Medio,199.11,Medio
03/02/2022,5,Antillano,9.87,Alto,6.7,Medio,216.80,Medio
03/02/2022,5,Antillano,8.1,Medio,6.4,Medio,165.84,Medio
03/02/2022,5,Antillano,7.3,Bajo,5.9,Medio,129.58,Medio
03/02/2022,5,Antillano,7.8,Medio,5.8,Medio,133.63,Medio
03/02/2022,5,Antillano,8.41,Medio,5.95,Medio,152.63,Medio
03/02/2022,5,Antillano,9.3,Medio,6.9,Medio,221.69,Medio
03/02/2022,5,Antillano,8.39,Medio,6.7,Medio,187.16,Medio
03/02/2022,5,Antillano,7.39,Bajo,5.68,Medio,121.05,Bajo
03/02/2022,5,Antillano,8.16,Medio,5.7,Medio,131.74,Medio
03/02/2022,5,Antillano,9.33,Medio,6.67,Medio,209.93,Medio
03/02/2022,5,Antillano,8.41,Medio,6.68,Medio,186.66,Medio
03/02/2022,5,Antillano,7.83,Medio,5.98,Medio,141.57,Medio
03/02/2022,5,Antillano,8.8,Medio,6,Medio,157.14,Medio
03/02/2022,5,Antillano,8,Medio,6.02,Medio,146.82,Medio
03/02/2022,5,Antillano,7.81,Medio,5.72,Medio,130.65,Medio
03/02/2022,5,Antillano,8.43,Medio,6,Medio,155.26,Medio
03/02/2022,5,Antillano,8.31,Medio,6.42,Medio,171.66,Medio
03/02/2022,5,Antillano,7.52,Medio,5.93,Medio,133.23,Medio
03/02/2022,5,Antillano,8.65,Medio,6.47,Medio,182.22,Medio
03/02/2022,5,Antillano,8.8,Medio,6.91,Medio,208.59,Medio
03/02/2022,5,Antillano,6.52,Bajo,5.36,Bajo,96.20,Bajo
03/02/2022,5,Antillano,8.19,Medio,6.06,Medio,152.63,Medio
03/02/2022,5,Antillano,8.5,Medio,6.42,Medio,176.17,Medio
03/02/2022,5,Antillano,8.9,Medio,5.99,Medio,158.87,Medio
03/02/2022,5,Antillano,8.91,Medio,6.19,Medio,167.99,Medio
03/02/2022,5,Antillano,8.46,Medio,6.03,Medio,157.25,Medio
03/02/2022,5,Antillano,8.1,Medio,6.02,Medio,148.95,Medio
03/02/2022,5,Antillano,7.9,Medio,6,Medio,143.86,Medio
03/02/2022,5,Antillano,8.62,Medio,6.18,Medio,167.69,Medio
03/02/2022,5,Antillano,8.25,Medio,6.2,Medio,160.15,Medio
03/02/2022,5,Antillano,7.43,Medio,5.7,Medio,122.56,Bajo
03/02/2022,5,Antillano,7.14,Bajo,5.59,Medio,113.18,Bajo
03/02/2022,5,Antillano,8.33,Medio,6.19,Medio,161.51,Medio
03/02/2022,5,Antillano,7.4,Bajo,5.7,Medio,121.99,Bajo
03/02/2022,5,Antillano,8.4,Medio,5.95,Medio,152.41,Medio
03/02/2022,5,Antillano,8.6,Medio,5.53,Medio,133.68,Medio
03/02/2022,5,Antillano,8.4,Medio,5.93,Medio,151.54,Medio
03/02/2022,5,Antillano,8.4,Medio,6.21,Medio,164.01,Medio
03/02/2022,5,Antillano,8,Medio,5.61,Medio,130.06,Medio
03/02/2022,5,Antillano,8.59,Medio,5.9,Medio,148.41,Medio
03/02/2022,5,Antillano,8,Medio,5.8,Medio,137.66,Medio
03/02/2022,5,Antillano,7.71,Medio,5.81,Medio,132.23,Medio
03/02/2022,5,Antillano,8.04,Medio,5.85,Medio,140.53,Medio
03/02/2022,5,Antillano,7.5,Medio,5.91,Medio,132.04,Medio
03/02/2022,5,Antillano,7.21,Bajo,5.79,Medio,123.56,Bajo
03/02/2022,5,Antillano,7.8,Medio,6.25,Medio,154.69,Medio
03/02/2022,5,Antillano,8.44,Medio,6.5,Medio,178.58,Medio
03/02/2022,5,Antillano,8.14,Medio,6,Medio,148.95,Medio
03/02/2022,5,Antillano,8.42,Medio,6.18,Medio,163.10,Medio
03/02/2022,5,Antillano,7.04,Bajo,5.53,Medio,109.28,Bajo
03/02/2022,5,Antillano,8.04,Medio,6.12,Medio,151.97,Medio
03/02/2022,5,Antillano,7.62,Medio,5.85,Medio,132.04,Medio
03/02/2022,5,Antillano,7.19,Bajo,5.54,Medio,112.28,Bajo
03/02/2022,5,Antillano,7.85,Medio,6.17,Medio,150.03,Medio
03/02/2022,5,Antillano,8.17,Medio,6.37,Medio,166.07,Medio
03/02/2022,5,Antillano,7.72,Medio,5.7,Medio,128.11,Medio
03/02/2022,5,Antillano,8.79,Medio,6.52,Medio,188.16,Medio
03/02/2022,5,Antillano,8.42,Medio,6.43,Medio,174.74,Medio
03/02/2022,5,Antillano,6.51,Bajo,5.19,Bajo,89.41,Bajo
03/02/2022,5,Antillano,9.22,Medio,6.78,Medio,212.90,Medio
03/02/2022,5,Antillano,9.23,Medio,6.75,Medio,211.55,Medio
03/02/2022,5,Antillano,10.13,Alto,6.92,Medio,236.03,Alto
03/02/2022,5,Antillano,9.5,Alto,6.72,Medio,217.27,Medio
03/02/2022,5,Antillano,9.4,Alto,6.38,Medio,188.44,Medio
03/02/2022,5,Antillano,9.75,Alto,6.96,Medio,237.93,Alto
03/02/2022,5,Antillano,9.4,Alto,6.4,Medio,189.42,Medio
03/02/2022,5,Antillano,9.5,Alto,6.45,Medio,194.35,Medio
03/02/2022,5,Antillano,8.87,Medio,6.45,Medio,186.66,Medio
03/02/2022,5,Antillano,8.32,Medio,5.73,Medio,136.03,Medio
03/02/2022,5,Antillano,8,Medio,5.32,Bajo,114.74,Bajo
03/02/2022,5,Antillano,7.68,Medio,5.75,Medio,129.28,Medio
03/02/2022,5,Antillano,6.6,Bajo,4.89,Bajo,81.80,Bajo
03/02/2022,5,Antillano,7.32,Bajo,5.11,Bajo,96.37,Bajo
03/02/2022,5,Antillano,7.85,Medio,5.59,Medio,126.37,Bajo
03/02/2022,5,Antillano,8.03,Medio,5.72,Medio,135.03,Medio
03/02/2022,5,Antillano,8.84,Medio,6.21,Medio,174.26,Medio
03/02/2022,5,Antillano,7.79,Medio,6.08,Medio,144.91,Medio
03/02/2022,5,Antillano,9.02,Medio,6.59,Medio,197.56,Medio
03/02/2022,5,Antillano,7.43,Medio,5.68,Medio,121.80,Bajo
03/02/2022,5,Antillano,7.8,Medio,6.1,Medio,145.97,Medio
03/02/2022,5,Antillano,6.67,Bajo,5.4,Bajo,99.98,Bajo
03/02/2022,5,Antillano,8,Medio,6.15,Medio,152.41,Medio
03/02/2022,5,Antillano,7.9,Medio,6.2,Medio,152.41,Medio
03/02/2022,5,Antillano,7.88,Medio,5.72,Medio,132.04,Medio
03/02/2022,5,Antillano,8.1,Medio,5.88,Medio,143.02,Medio
03/02/2022,5,Antillano,6.91,Bajo,5.29,Bajo,98.94,Bajo
03/02/2022,5,Antillano,8.93,Medio,5.98,Medio,159.09,Medio
03/02/2022,5,Antillano,8.68,Medio,6,Medio,154.55,Medio
03/02/2022,5,Antillano,8.9,Medio,6.17,Medio,166.86,Medio
03/02/2022,5,Antillano,8.2,Medio,6.06,Medio,152.84,Medio
03/02/2022,5,Antillano,8.02,Medio,6,Medio,146.39,Medio
03/02/2022,5,Antillano,9.05,Medio,6.19,Medio,171.18,Medio
03/02/2022,5,Antillano,7.42,Bajo,5.5,Medio,114.98,Bajo
03/02/2022,5,Antillano,6.81,Bajo,5.78,Medio,115.70,Bajo
03/02/2022,5,Antillano,7.62,Medio,5.94,Medio,135.63,Medio
03/02/2022,5,Antillano,8.02,Medio,6.23,Medio,156.36,Medio
03/02/2022,5,Antillano,8.5,Medio,6.34,Medio,172.37,Medio
03/02/2022,5,Antillano,7.7,Medio,5.91,Medio,136.04,Medio
03/02/2022,5,Antillano,7.52,Medio,5.95,Medio,134.03,Medio
03/02/2022,5,Antillano,8.34,Medio,6.22,Medio,163.10,Medio
03/02/2022,5,Antillano,7.8,Medio,5.73,Medio,130.85,Medio
03/02/2022,5,Antillano,7.73,Medio,6.17,Medio,147.45,Medio
